,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Month,DayOfMonth,Time
6240,Sunday,EGLINTON,MUI,27,34,S,YU,5686,Jun,4,1313
6241,Sunday,ISLINGTON,SUDP,3,9,E,BD,5172,Jun,4,1321
6242,Sunday,BROADVIEW,PUMO,0,0,E,BD,0,Jun,4,1322
6243,Sunday,KIPLING,SUAP,0,0,E,BD,5114,Jun,4,1335
6244,Sunday,BLOOR-YONGE,MUIR,28,34,W,BD,5354,Jun,4,1376
6245,Sunday,CHESTER,MUPAA,0,0,E,BD,5172,Jun,4,1389
6246,Sunday,ST. GEORGE,MUPAA,3,9,E,BD,5114,Jun,4,1397
6247,Sunday,DON MILLS,PUOPO,7,14,W,SHP,6196,Jun,4,129
6248,Sunday,LESLIE,EUSC,0,0,W,SHP,6181,Jun,4,684
6249,Sunday,DON MILLS,MUPAA,0,0,E,SHP,6161,Jun,4,975
6250,Monday,KENNEDY,PUTWZ,33,38,W,BD,5001,Jun,5,340
6251,Monday,WILSON,PUTSM,10,13,S,YU,6136,Jun,5,353
6252,Monday,KENNEDY,PUTS,30,0,E,BD,5001,Jun,5,355
6253,Monday,EGLINTON,MUO,5,10,N,YU,5391,Jun,5,364
6254,Monday,SPADINA,SUDP,0,0,E,BD,5222,Jun,5,521
6255,Monday,FINCH,MUATC,3,6,N,YU,6071,Jun,5,579
6256,Monday,WARDEN,PUSSW,137,141,E,BD,5018,Jun,5,584
6257,Monday,UNION,MUPAA,0,0,N,YU,5506,Jun,5,622
6258,Monday,CHESTER,PUSTC,4,8,W,BD,5121,Jun,5,635
6259,Monday,KIPLING,TUSC,0,0,W,BD,5001,Jun,5,657
6260,Monday,BLOOR-YONGE,SUO,0,0,N,YU,5633,Jun,5,686
6261,Monday,BLOOR-YONGE,SUO,0,0,E,BD,5042,Jun,5,702
6262,Monday,BLOOR-YONGE,SUDP,0,0,N,YU,5656,Jun,5,703
6263,Monday,DUFFERIN,SUAP,4,8,W,BD,5336,Jun,5,724
6264,Monday,WARDEN,MUPAA,0,0,E,BD,5198,Jun,5,730
6265,Monday,KEELE,MUIRS,0,0,W,BD,5002,Jun,5,738
6266,Monday,COLLEGE,SUUT,27,32,N,YU,5581,Jun,5,790
6267,Monday,DAVISVILLE,MUIRS,0,0,S,YU,0,Jun,5,846
6268,Monday,ROYAL YORK,SUO,0,0,W,BD,5010,Jun,5,889
6269,Monday,BROADVIEW,MUIRS,0,0,E,BD,5018,Jun,5,896
6270,Monday,OLD MILL,SUDP,25,29,E,BD,5299,Jun,5,908
6271,Monday,DAVISVILLE,MUPAA,0,0,N,YU,5991,Jun,5,911
6272,Monday,WILSON,PUOPO,0,0,S,YU,5971,Jun,5,918
6273,Monday,VICTORIA PARK,SUDP,0,0,W,BD,0,Jun,5,920
6274,Monday,JANE,SUAE,0,0,W,BD,5162,Jun,5,968
6275,Monday,COLLEGE,MUPAA,0,0,N,YU,5956,Jun,5,972
6276,Monday,KING,PUMEL,0,0,N,YU,0,Jun,5,1082
6277,Monday,EGLINTON,MUPAA,3,6,N,YU,5441,Jun,5,1096
6278,Monday,ROYAL YORK,SUDP,0,0,E,BD,5198,Jun,5,1104
6279,Monday,QUEEN'S PARK,SUDP,32,35,N,YU,5916,Jun,5,1141
6280,Monday,MAIN STREET,EUNT,8,13,E,BD,5104,Jun,5,1150
6281,Monday,ST. ANDREW,PUOPO,4,9,N,YU,5676,Jun,5,1211
6282,Monday,YORK MILLS,SUDP,15,19,N,YU,5931,Jun,5,1360
6283,Monday,YORKDALE,SUEAS,14,21,S,YU,5971,Jun,5,1397
6284,Monday,PAPE,EUVE,22,30,W,BD,5216,Jun,5,58
6285,Monday,SHEPPARD WEST,SUAE,0,0,S,YU,5581,Jun,5,92
6286,Monday,HIGH PARK,SUO,0,0,E,BD,0,Jun,5,106
6287,Monday,LESLIE,TUO,5,0,W,SHP,6196,Jun,5,333
6288,Monday,DON MILLS,EUSC,0,0,W,SHP,6181,Jun,5,342
6289,Monday,LESLIE,EUSC,0,0,W,SHP,6181,Jun,5,363
6290,Tuesday,KENNEDY,PUSWZ,14,0,W,BD,5264,Jun,6,340
6291,Tuesday,SHEPPARD WEST,PUTSM,17,0,N,YU,5726,Jun,6,346
6292,Tuesday,ST. CLAIR WEST,PUTSM,10,0,S,YU,5571,Jun,6,353
6293,Tuesday,ROSEDALE,MUIS,0,0,N,YU,0,Jun,6,401
6294,Tuesday,COLLEGE,SUUT,0,0,N,YU,0,Jun,6,404
6295,Tuesday,VAUGHAN,EUDO,3,9,S,YU,5906,Jun,6,413
6296,Tuesday,ROSEDALE,PUOPO,0,0,N,YU,6056,Jun,6,428
6297,Tuesday,ISLINGTON,MUSC,0,0,E,BD,5008,Jun,6,428
6298,Tuesday,ST. GEORGE,TUSC,0,0,W,BD,5331,Jun,6,438
6299,Tuesday,CASTLE FRANK,SUDP,0,0,W,BD,0,Jun,6,450
6300,Tuesday,MUSEUM,PUOPO,0,0,N,YU,5721,Jun,6,487
6301,Tuesday,YORKDALE,MUTO,4,7,S,YU,5716,Jun,6,513
6302,Tuesday,EGLINTON,MUATC,0,0,S,YU,5646,Jun,6,647
6303,Tuesday,COXWELL,TUNIP,5,9,W,BD,5061,Jun,6,673
6304,Tuesday,OSGOODE,PUOPO,3,5,N,YU,6131,Jun,6,694
6305,Tuesday,QUEEN'S PARK,PUOPO,5,10,N,YU,6131,Jun,6,700
6306,Tuesday,KIPLING,SUDP,4,8,E,BD,5112,Jun,6,771
6307,Tuesday,DUNDAS WEST,TUOS,3,7,W,BD,5328,Jun,6,807
6308,Tuesday,LAWRENCE,MUPAA,0,0,S,YU,6121,Jun,6,820
6309,Tuesday,CHRISTIE,SUDP,0,0,E,BD,5096,Jun,6,822
6310,Tuesday,QUEEN,SUAE,0,0,S,YU,0,Jun,6,829
6311,Tuesday,SHEPPARD-YONGE,SUUT,5,10,S,YU,5951,Jun,6,880
6312,Tuesday,DAVISVILLE,MUPAA,0,0,N,YU,5696,Jun,6,925
6313,Tuesday,VICTORIA PARK,SUO,0,0,W,BD,5098,Jun,6,927
6314,Tuesday,BLOOR-YONGE,MUPAA,3,6,E,BD,5138,Jun,6,947
